13:01:46.252 [restartedMain] INFO  c.app.journal.JournalAppApplication -Starting JournalAppApplication using Java 24.0.1 with PID 33432 (C:\Users\hp\Desktop\Study\Java-programs\JournalApplication\journal\target\classes started by hp in C:\Users\hp\Desktop\Study\Java-programs\JournalApplication)
13:05:59.870 [restartedMain] INFO  org.mongodb.driver.client -MongoClient with metadata {"application": {"name": "Cluster0"}, "driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.5.2"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/24.0.1+9-30"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='mailmerajansari_db_user', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@45e585d0, com.mongodb.Jep395RecordCodecProvider@5ffa47aa, com.mongodb.KotlinCodecProvider@7ac2a3e1]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=cluster0.b7jb1jb.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-10vsg5-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverMonitoringMode=AUTO, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='Cluster0', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null, timeoutMS=null}
13:05:59.912 [cluster-ClusterId{value='69b7b2dfef71afcabd5b8348', description='Cluster0'}-srv-cluster0.b7jb1jb.mongodb.net] INFO  org.mongodb.driver.cluster -Adding discovered server ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017 to client view of cluster
13:05:59.955 [cluster-ClusterId{value='69b7b2dfef71afcabd5b8348', description='Cluster0'}-srv-cluster0.b7jb1jb.mongodb.net] INFO  org.mongodb.driver.cluster -Adding discovered server ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017 to client view of cluster
13:05:59.959 [cluster-ClusterId{value='69b7b2dfef71afcabd5b8348', description='Cluster0'}-srv-cluster0.b7jb1jb.mongodb.net] INFO  org.mongodb.driver.cluster -Adding discovered server ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017 to client view of cluster
13:06:00.247 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer -LiveReload server is running on port 35729
13:06:00.632 [restartedMain] INFO  org.mongodb.driver.cluster -Waiting for server to become available for operation with ID 5. Remaining time: 29978 ms. Selector: WritableServerSelector, topology description: {type=REPLICA_SET, servers=[{address=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}, {address=ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017, type=UNKNOWN, state=CONNECTING}].
13:06:00.968 [cluster-ClusterId{value='69b7b2dfef71afcabd5b8348', description='Cluster0'}-ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017] INFO  org.mongodb.driver.cluster -Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=647495300, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=57, topologyVersion=TopologyVersion{processId=69b30fd5ea006f2a16d8bf3e, counter=4}, lastWriteDate=Mon Mar 16 13:06:00 IST 2026, lastUpdateTimeNanos=1434341753371700}
13:06:00.968 [cluster-ClusterId{value='69b7b2dfef71afcabd5b8348', description='Cluster0'}-ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017] INFO  org.mongodb.driver.cluster -Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_PRIMARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=647458200, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000dc, setVersion=57, topologyVersion=TopologyVersion{processId=69b311ad332d80e6a3807b8e, counter=6}, lastWriteDate=Mon Mar 16 13:06:00 IST 2026, lastUpdateTimeNanos=1434341753371600}
13:06:00.968 [cluster-ClusterId{value='69b7b2dfef71afcabd5b8348', description='Cluster0'}-ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017] INFO  org.mongodb.driver.cluster -Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=647453300, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=57, topologyVersion=TopologyVersion{processId=69b3142d06876aecd9b70acd, counter=3}, lastWriteDate=Mon Mar 16 13:06:00 IST 2026, lastUpdateTimeNanos=1434341753371800}
13:06:00.979 [cluster-ClusterId{value='69b7b2dfef71afcabd5b8348', description='Cluster0'}-ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017] INFO  org.mongodb.driver.cluster -Discovered replica set primary ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017 with max election id 7fffffff00000000000000dc and max set version 57
13:06:02.495 [restartedMain] INFO  o.s.s.c.a.a.c.InitializeAuthenticationProviderBeanManagerConfigurer$InitializeAuthenticationProviderManagerConfigurer -Global AuthenticationManager configured with AuthenticationProvider bean with name authenticationProvider
13:06:02.496 [restartedMain] WARN  o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer -Global AuthenticationManager configured with an AuthenticationProvider bean. UserDetailsService beans will not be used by Spring Security for automatically configuring username/password login. Consider removing the AuthenticationProvider bean. Alternatively, consider using the UserDetailsService in a manually instantiated DaoAuthenticationProvider. If the current configuration is intentional, to turn off this warning, increase the logging level of 'org.springframework.security.config.annotation.authentication.configuration.InitializeUserDetailsBeanManagerConfigurer' to ERROR
13:06:02.722 [restartedMain] DEBUG o.s.s.web.DefaultSecurityFilterChain -Will secure any request with filters: DisableEncodeUrlFilter, WebAsyncManagerIntegrationFilter, SecurityContextHolderFilter, HeaderWriterFilter, LogoutFilter, BasicAuthenticationFilter, RequestCacheAwareFilter, SecurityContextHolderAwareRequestFilter, AnonymousAuthenticationFilter, ExceptionTranslationFilter, AuthorizationFilter
13:06:03.172 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol -Starting ProtocolHandler ["http-nio-8080"]
13:06:03.198 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer -Tomcat started on port 8080 (http) with context path '/'
13:06:03.217 [restartedMain] INFO  c.app.journal.JournalAppApplication -Started JournalAppApplication in 11.263 seconds (process running for 13.03)
13:06:28.724 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown -Commencing graceful shutdown. Waiting for active requests to complete
13:06:28.739 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown -Graceful shutdown complete
13:06:34.779 [restartedMain] INFO  c.app.journal.JournalAppApplication -Starting JournalAppApplication using Java 24.0.1 with PID 26820 (C:\Users\hp\Desktop\Study\Java-programs\JournalApplication\journal\target\classes started by hp in C:\Users\hp\Desktop\Study\Java-programs\JournalApplication)
13:06:34.791 [restartedMain] DEBUG c.app.journal.JournalAppApplication -Running with Spring Boot v3.5.11, Spring v6.2.16
13:06:34.793 [restartedMain] INFO  c.app.journal.JournalAppApplication -No active profile set, falling back to 1 default profile: "default"
13:06:34.971 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor -Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
13:06:34.972 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor -For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
13:06:37.585 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate -Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
13:06:37.761 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate -Finished Spring Data repository scanning in 153 ms. Found 2 MongoDB repository interfaces.
13:06:39.104 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer -Tomcat initialized with port 8080 (http)
13:06:39.139 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol -Initializing ProtocolHandler ["http-nio-8080"]
13:06:39.143 [restartedMain] INFO  o.a.catalina.core.StandardService -Starting service [Tomcat]
13:06:39.144 [restartedMain] INFO  o.a.catalina.core.StandardEngine -Starting Servlet engine: [Apache Tomcat/10.1.52]
13:06:39.228 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] -Initializing Spring embedded WebApplicationContext
13:06:39.229 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext -Root WebApplicationContext: initialization completed in 4254 ms
13:06:42.897 [restartedMain] INFO  org.mongodb.driver.client -MongoClient with metadata {"application": {"name": "Cluster0"}, "driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "5.5.2"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/24.0.1+9-30"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='mailmerajansari_db_user', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@4c3a9259, com.mongodb.Jep395RecordCodecProvider@25936a33, com.mongodb.KotlinCodecProvider@6bf6dd1d]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=cluster0.b7jb1jb.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-10vsg5-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverMonitoringMode=AUTO, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='Cluster0', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null, timeoutMS=null}
13:06:43.119 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer -LiveReload server is running on port 35729
13:06:43.347 [restartedMain] INFO  org.mongodb.driver.cluster -Waiting for server to become available for operation with ID 2. Remaining time: 29987 ms. Selector: WritableServerSelector, topology description: {type=UNKNOWN, servers=[].
13:06:46.861 [cluster-ClusterId{value='69b7b30a1a4b7695b3808950', description='Cluster0'}-srv-cluster0.b7jb1jb.mongodb.net] INFO  org.mongodb.driver.cluster -Adding discovered server ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017 to client view of cluster
13:06:46.893 [cluster-ClusterId{value='69b7b30a1a4b7695b3808950', description='Cluster0'}-srv-cluster0.b7jb1jb.mongodb.net] INFO  org.mongodb.driver.cluster -Adding discovered server ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017 to client view of cluster
13:06:46.898 [cluster-ClusterId{value='69b7b30a1a4b7695b3808950', description='Cluster0'}-srv-cluster0.b7jb1jb.mongodb.net] INFO  org.mongodb.driver.cluster -Adding discovered server ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017 to client view of cluster
13:06:47.737 [cluster-ClusterId{value='69b7b30a1a4b7695b3808950', description='Cluster0'}-ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017] INFO  org.mongodb.driver.cluster -Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_PRIMARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=559234100, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff00000000000000dc, setVersion=57, topologyVersion=TopologyVersion{processId=69b311ad332d80e6a3807b8e, counter=6}, lastWriteDate=Mon Mar 16 13:06:46 IST 2026, lastUpdateTimeNanos=1434388514948800}
13:06:47.737 [cluster-ClusterId{value='69b7b30a1a4b7695b3808950', description='Cluster0'}-ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017] INFO  org.mongodb.driver.cluster -Monitor thread successfully connected to server with description ServerDescription{address=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, type=REPLICA_SET_SECONDARY, cryptd=false, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=558847000, minRoundTripTimeNanos=0, setName='atlas-10vsg5-shard-0', canonicalAddress=ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, hosts=[ac-jcz0paw-shard-00-01.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017, ac-jcz0paw-shard-00-00.b7jb1jb.mongodb.net:27017], passives=[], arbiters=[], primary='ac-jcz0paw-shard-00-02.b7jb1jb.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=57, topologyVersion=TopologyVersion{processId=69b3142d06876aecd9b70acd, counter=3}, lastWriteDate=Mon Mar 16 13:06:46 IST 2026, lastUpdateTimeNanos=1434388514569400}
